freq            ,ref_ind         ,kappa           ,alpha           ,epsilon_r       ,epsilon_i       ,ref_ind_S       ,kappa_S         ,alpha_S         ,alpha_max       ,epsilonS_r      ,epsilonS_i      ,delta_N         ,delta_A         ,H_measure_r     ,H_measure_i     ,H_calc_r        ,H_calc_i        ,T_measure       ,T_calc          ,thickness       ,allThicknesses  ,QSnValue        ,QSkValue        ,Num_Thickness   ,N_std           ,delta_K         ,delta_Eps_1     ,delta_Eps_2     ,
+3.73626372e+011,+2.12718459e+000,-4.23000084e-004,-6.62013104e-002,+4.52491409e+000,-1.79959852e-003,+2.12718459e+000,-4.23000084e-004,-6.62471406e-002,+4.00274780e+002,+4.52491409e+000,-1.79959852e-003,+4.86692178e-005,+7.63102756e-003,-4.87347889e-001,+6.23255551e-001,-4.87347889e-001,+6.23255551e-001,+7.91173462e-001,+7.91173462e-001,                ,+4.60000000e+002,+1.00000000e+000,+1.00000000e+000,+0.00000000e+000,                ,+4.87255038e-005,+2.07015598e-004,+2.07255107e-004
+3.77289376e+011,+2.12630166e+000,-4.79668954e-004,-7.58062119e-002,+4.52115852e+000,-2.03984179e-003,+2.12630166e+000,-4.79668954e-004,-7.58586914e-002,+4.01880618e+002,+4.52115852e+000,-2.03984179e-003,+4.67392676e-005,+7.40010499e-003,-4.69539104e-001,+6.28361108e-001,-4.69539104e-001,+6.28361108e-001,+7.84413572e-001,+7.84413572e-001,                ,                ,                ,                ,                ,                ,+4.67922733e-005,+1.98718675e-004,+1.98944138e-004
+3.80952379e+011,+2.12807043e+000,-2.29459185e-003,-3.66154813e-001,+4.52867847e+000,-9.76610612e-003,+2.12807043e+000,-2.29459185e-003,-3.66408297e-001,+4.00852254e+002,+4.52867847e+000,-9.76610612e-003,+4.74546698e-005,+7.58615576e-003,-4.49264988e-001,+6.39895760e-001,-4.49264988e-001,+6.39895760e-001,+7.81860353e-001,+7.81860353e-001,                ,                ,                ,                ,                ,                ,+4.75074701e-005,+2.01755738e-004,+2.01980706e-004
+3.84615383e+011,+2.12813099e+000,-1.60673200e-003,-2.58856279e-001,+4.52893893e+000,-6.83867234e-003,+2.12813099e+000,-1.60673200e-003,-2.59035482e-001,+4.01913618e+002,+4.52893893e+000,-6.83867234e-003,+4.60958788e-005,+7.43963727e-003,-4.31778755e-001,+6.45167805e-001,-4.31778755e-001,+6.45167805e-001,+7.76321061e-001,+7.76321061e-001,                ,                ,                ,                ,                ,                ,+4.61462007e-005,+1.96047847e-004,+1.96262192e-004
+3.88278387e+011,+2.12954425e+000,-4.01335865e-003,-6.52739354e-001,+4.53494262e+000,-1.70932497e-002,+2.12954425e+000,-4.01335865e-003,-6.53191236e-001,+4.03155666e+002,+4.53494262e+000,-1.70932497e-002,+4.43007959e-005,+7.21786904e-003,-4.15549222e-001,+6.58785158e-001,-4.15549222e-001,+6.58785158e-001,+7.78896040e-001,+7.78896040e-001,                ,                ,                ,                ,                ,                ,+4.43482636e-005,+1.88325040e-004,+1.88527590e-004
+3.91941390e+011,+2.13121157e+000,-1.65983170e-003,-2.72504572e-001,+4.54205999e+000,-7.07490505e-003,+2.13121157e+000,-1.65983170e-003,-2.72693223e-001,+4.00814528e+002,+4.54205999e+000,-7.07490505e-003,+4.64677976e-005,+7.64220919e-003,-3.95445802e-001,+6.64152948e-001,-3.95445802e-001,+6.64152948e-001,+7.72966054e-001,+7.72966054e-001,                ,                ,                ,                ,                ,                ,+4.65166715e-005,+1.97910996e-004,+1.98119480e-004
+3.95604394e+011,+2.12939379e+000,-3.49204196e-003,-5.78667604e-001,+4.53430570e+000,-1.48718649e-002,+2.12939379e+000,-3.49204196e-003,-5.79068207e-001,+4.02836969e+002,+4.53430570e+000,-1.48718649e-002,+4.38021422e-005,+7.27099192e-003,-3.86864635e-001,+6.75773840e-001,-3.86864635e-001,+6.75773840e-001,+7.78674854e-001,+7.78674854e-001,                ,                ,                ,                ,                ,                ,+4.38473544e-005,+1.86237785e-004,+1.86430650e-004
+3.99267398e+011,+2.13269866e+000,-3.61362697e-003,-6.04360090e-001,+4.54839050e+000,-1.54135548e-002,+2.13269866e+000,-3.61362697e-003,-6.04778480e-001,+4.01443484e+002,+4.54839050e+000,-1.54135548e-002,+4.46424382e-005,+7.47895828e-003,-3.66889953e-001,+6.90498278e-001,-3.66889953e-001,+6.90498278e-001,+7.81918224e-001,+7.81918224e-001,                ,                ,                ,                ,                ,                ,+4.46877101e-005,+1.90094766e-004,+1.90288196e-004
+4.02930401e+011,+2.13125079e+000,-1.92482454e-003,-3.24870137e-001,+4.54222621e+000,-8.20456761e-003,+2.13125079e+000,-1.92482454e-003,-3.25095040e-001,+4.01866093e+002,+4.54222621e+000,-8.20456761e-003,+4.37890621e-005,+7.40315600e-003,-3.54462812e-001,+6.98245048e-001,-3.54462812e-001,+6.98245048e-001,+7.83064513e-001,+7.83064513e-001,                ,                ,                ,                ,                ,                ,+4.38326476e-005,+1.86482206e-004,+1.86668157e-004
+4.06593405e+011,+2.13228521e+000,-3.20530268e-003,-5.45906149e-001,+4.54662993e+000,-1.36692390e-002,+2.13228521e+000,-3.20530268e-003,-5.46284072e-001,+4.03580227e+002,+4.54662993e+000,-1.36692390e-002,+4.14271298e-005,+7.06738576e-003,-3.40024390e-001,+7.16264949e-001,-3.40024390e-001,+7.16264949e-001,+7.92875818e-001,+7.92875818e-001,                ,                ,                ,                ,                ,                ,+4.14676387e-005,+1.76403080e-004,+1.76576092e-004
